Product_Type,Brand,Build_Quality,User_Lifespan,Usage_Pattern,Expiry_Years,Condition,Original_Price,Used_Duration,Current_Price
Laptop,Asus,5,6.4,Light,7.4,4,119197,10,500.0
Washing Machine,IFB,4,13.5,Light,14.3,1,36640,4,10556.42
Washing Machine,IFB,5,12.6,Moderate,13.5,3,43276,10,7853.79
Smartphone,Samsung,4,2.0,Light,2.8,3,48934,4,500.0
Smartphone,Vivo,5,4.5,Moderate,5.4,1,109217,1,35596.65
TV,Samsung,1,14.3,Heavy,14.2,1,71938,9,10537.4
Tablet,Samsung,4,4.0,Moderate,4.7,4,68179,5,500.0
Laptop,Apple,2,5.2,Heavy,5.300000000000001,3,118409,5,4691.68
Laptop,Acer,3,3.9,Heavy,4.2,3,57118,10,500.0
Smartwatch,Amazfit,5,2.7,Moderate,3.6,3,19605,2,6099.33
TV,TCL,5,11.4,Heavy,12.1,1,174072,3,52365.46
Laptop,Apple,3,4.0,Moderate,4.5,1,36278,8,500.0
TV,Samsung,1,10.9,Heavy,10.799999999999999,2,100723,4,34880.0
Tablet,Samsung,4,6.5,Light,7.3,2,35176,7,795.07
Refrigerator,LG,3,14.4,Heavy,14.7,5,38647,9,14985.57
TV,Samsung,4,12.4,Light,13.200000000000001,1,196631,3,60776.85
Laptop,Acer,4,6.9,Moderate,7.6000000000000005,4,69776,4,28094.02
TV,Samsung,5,13.5,Moderate,14.4,1,17118,4,4945.2
Laptop,Lenovo,3,4.7,Moderate,5.200000000000001,5,53058,1,42854.54
Tablet,Samsung,1,5.0,Heavy,4.9,4,39519,9,500.0
Smartphone,Apple,1,4.7,Moderate,4.800000000000001,3,87568,5,500.0
Smartwatch,Boat,1,3.5,Heavy,3.4000000000000004,3,17225,10,500.0
Refrigerator,Whirlpool,2,14.3,Light,14.700000000000001,5,53791,4,39153.99
Washing Machine,Samsung,1,10.1,Light,10.299999999999999,1,56072,4,13718.59
Smartphone,Samsung,3,2.6,Moderate,3.1,2,40455,4,500.0
TV,LG,1,12.7,Heavy,12.599999999999998,4,187020,1,146350.57
Tablet,Lenovo,2,5.7,Light,6.1000000000000005,4,34492,10,500.0
Smartwatch,Apple,1,4.4,Heavy,4.300000000000001,1,45994,9,500.0
Smartwatch,Noise,4,4.8,Moderate,5.5,1,43011,2,10948.25
Washing Machine,Samsung,1,12.7,Light,12.899999999999999,5,50281,10,11303.48
Laptop,Dell,5,5.5,Light,6.5,4,102058,9,500.0
TV,Sony,3,8.2,Light,8.799999999999999,4,57228,9,500.0
Smartphone,Apple,2,3.6,Heavy,3.7,4,58201,4,500.0
TV,Samsung,1,13.6,Moderate,13.7,2,117960,8,26993.04
Washing Machine,Whirlpool,5,12.1,Heavy,12.799999999999999,1,15559,8,2333.85
Tablet,Lenovo,3,6.4,Heavy,6.7,5,50462,2,35398.72
Tablet,Huawei,5,4.0,Heavy,4.7,2,19934,7,500.0
Refrigerator,Godrej,3,14.1,Heavy,14.399999999999999,1,46693,7,9598.01
TV,Samsung,1,11.2,Moderate,11.299999999999999,1,32989,1,12027.85
Refrigerator,Whirlpool,2,14.2,Heavy,14.299999999999999,5,23901,10,7187.01
TV,TCL,2,12.4,Light,12.8,3,90720,9,18852.75
Smartphone,Xiaomi,2,2.7,Heavy,2.8000000000000003,3,64696,3,500.0
Washing Machine,IFB,2,14.0,Light,14.4,3,39331,8,12236.31
Laptop,Asus,1,3.6,Moderate,3.7,2,77164,10,500.0
Smartwatch,Samsung,3,4.6,Heavy,4.8999999999999995,5,49300,7,500.0
Smartphone,Samsung,1,2.2,Heavy,2.1000000000000005,5,12340,8,500.0
Laptop,Dell,2,6.5,Light,6.9,4,72867,7,500.0
Smartphone,Xiaomi,1,3.0,Heavy,2.9000000000000004,3,52108,5,500.0
Tablet,Lenovo,3,6.2,Heavy,6.500000000000001,4,38441,10,500.0
Tablet,Lenovo,3,3.7,Light,4.300000000000001,5,53529,5,500.0
Tablet,Lenovo,3,4.1,Moderate,4.6,2,61988,8,500.0
Laptop,Acer,1,5.8,Light,6.0,5,142652,1,118876.67
Smartwatch,Samsung,3,3.4,Heavy,3.7,1,46936,1,13700.24
TV,Samsung,5,14.7,Heavy,15.399999999999999,5,144596,6,88259.9
Washing Machine,IFB,3,12.1,Heavy,12.399999999999999,4,50091,9,11674.43
Tablet,Lenovo,3,6.5,Heavy,6.8,5,37991,4,15643.35
Tablet,Apple,3,5.4,Moderate,5.9,2,30711,9,500.0
Laptop,Dell,3,4.3,Light,4.9,5,43871,1,34917.73
Smartphone,Samsung,4,2.5,Light,3.3,1,48880,10,500.0
Refrigerator,LG,1,8.5,Light,8.7,1,50991,4,11018.74
TV,LG,3,12.7,Heavy,12.999999999999998,5,103539,2,87609.92
Refrigerator,LG,1,8.4,Light,8.6,5,34459,2,26445.28
Smartwatch,Amazfit,4,5.0,Light,5.8,3,29099,4,6321.51
Smartphone,Realme,4,4.9,Light,5.7,3,35672,7,500.0
Smartphone,Realme,1,2.3,Heavy,2.2,2,93231,5,500.0
Smartphone,Samsung,4,4.7,Heavy,5.2,2,51763,2,17519.78
Smartphone,Samsung,5,4.9,Heavy,5.6000000000000005,2,48159,1,21757.55
Tablet,Huawei,5,3.8,Light,4.8,5,30319,4,5053.17
TV,TCL,3,13.3,Light,13.9,2,108463,10,16737.64
Smartwatch,Samsung,2,3.7,Light,4.1000000000000005,2,17299,2,4873.25
Laptop,Acer,5,4.1,Heavy,4.8,3,60778,1,33681.14
TV,TCL,2,10.6,Light,11.0,3,29009,9,3692.05
Washing Machine,Bosch,3,8.7,Moderate,9.2,4,34542,1,26169.32
TV,OnePlus,4,14.0,Heavy,14.5,3,191080,9,50735.03
Refrigerator,LG,2,14.1,Light,14.5,3,38753,6,15902.09
Smartwatch,Amazfit,4,2.4,Heavy,2.9000000000000004,4,25328,7,500.0
Washing Machine,Samsung,4,12.0,Heavy,12.5,4,23018,4,13304.4
TV,Samsung,1,12.5,Light,12.7,5,148179,9,43170.26
Smartwatch,Amazfit,2,3.2,Moderate,3.5,3,20684,6,500.0
TV,OnePlus,4,10.6,Moderate,11.3,4,84519,9,14622.53
Smartphone,Apple,1,4.5,Moderate,4.6000000000000005,3,102333,2,40488.27
Laptop,Acer,3,7.0,Heavy,7.3,2,42350,6,4147.98
Laptop,Dell,1,4.9,Light,5.1000000000000005,4,54438,8,500.0
Tablet,Lenovo,4,5.4,Heavy,5.9,3,26862,1,15616.38
Smartphone,Xiaomi,5,2.4,Heavy,3.1,1,90842,10,500.0
Tablet,Samsung,4,6.5,Heavy,7.0,2,18987,4,4475.51
Smartwatch,Amazfit,5,3.7,Moderate,4.6000000000000005,1,27055,7,500.0
TV,LG,1,12.1,Heavy,11.999999999999998,1,75316,5,17573.73
Laptop,Lenovo,5,4.7,Heavy,5.4,1,122996,10,500.0
Smartwatch,Boat,5,3.7,Moderate,4.6000000000000005,2,9572,6,500.0
TV,Sony,2,10.1,Moderate,10.4,4,197583,10,6459.44
Smartwatch,Samsung,5,4.4,Moderate,5.300000000000001,2,45118,8,500.0
Tablet,Huawei,4,6.8,Light,7.6,3,21920,6,3230.32
Smartwatch,Noise,2,3.1,Light,3.5,4,15105,7,500.0
TV,OnePlus,4,8.7,Light,9.5,3,48087,10,500.0
Tablet,Huawei,3,6.4,Moderate,6.9,4,65533,1,47630.14
Smartwatch,Samsung,4,2.1,Moderate,2.8000000000000003,1,44077,5,500.0
Tablet,Huawei,2,6.4,Heavy,6.500000000000001,1,55402,2,15342.09
Laptop,Lenovo,2,6.2,Moderate,6.500000000000001,1,89985,8,500.0
Smartwatch,Apple,1,5.0,Heavy,4.9,1,46845,7,500.0
Refrigerator,Godrej,1,10.4,Moderate,10.5,2,55472,9,4358.51
Tablet,Apple,5,4.6,Moderate,5.5,1,57611,2,14664.62
Smartwatch,Samsung,5,3.5,Moderate,4.4,2,31341,10,500.0
Washing Machine,Whirlpool,3,14.3,Light,14.9,5,18235,9,7220.57
Refrigerator,Bosch,5,9.6,Light,10.6,2,32023,6,7643.23
Smartwatch,Samsung,2,2.7,Light,3.1,5,39056,2,13858.58
Washing Machine,Whirlpool,4,8.5,Moderate,9.200000000000001,5,54553,1,48623.33
Washing Machine,Samsung,1,8.2,Moderate,8.299999999999999,1,31534,3,8054.47
Laptop,Lenovo,1,6.9,Light,7.1000000000000005,2,123834,8,500.0
Smartphone,Xiaomi,2,3.2,Heavy,3.3000000000000003,5,111482,5,500.0
Tablet,Lenovo,3,6.0,Moderate,6.5,2,48068,8,500.0
TV,TCL,5,13.5,Heavy,14.2,1,130690,7,26506.14
Laptop,Lenovo,3,5.9,Light,6.5,1,81359,2,22530.18
TV,Samsung,1,10.3,Light,10.5,2,150448,1,74865.79
Laptop,Asus,4,4.1,Light,4.8999999999999995,3,132608,4,17049.6
TV,Samsung,4,14.9,Light,15.700000000000001,5,94445,8,46320.16
Laptop,Acer,1,6.2,Moderate,6.300000000000001,1,148622,6,2830.9
Smartwatch,Amazfit,5,4.9,Heavy,5.6000000000000005,4,25566,1,17850.55
Laptop,HP,1,4.5,Moderate,4.6000000000000005,2,104804,5,500.0
Smartphone,Vivo,4,2.1,Heavy,2.6000000000000005,2,48642,2,6173.79
Washing Machine,LG,1,8.9,Moderate,9.0,4,45105,5,17039.67
Washing Machine,Samsung,2,14.9,Heavy,15.0,2,21209,4,8554.3
Laptop,Lenovo,4,3.6,Heavy,4.1000000000000005,3,65669,8,500.0
Smartphone,Vivo,3,3.2,Heavy,3.5000000000000004,3,15727,8,500.0
Laptop,Lenovo,1,5.0,Heavy,4.9,5,90119,2,53335.73
Smartwatch,Amazfit,4,4.2,Light,5.0,5,49746,9,500.0
Laptop,Dell,2,4.5,Light,4.9,4,114519,1,77475.61
TV,LG,5,14.0,Heavy,14.7,2,191590,2,91037.83
Tablet,Lenovo,5,6.4,Moderate,7.300000000000001,5,25157,1,21710.84
Washing Machine,Whirlpool,2,10.2,Light,10.6,3,49232,5,18206.55
Washing Machine,Whirlpool,5,13.8,Heavy,14.5,3,27292,6,11199.13
Smartwatch,Amazfit,1,2.9,Moderate,3.0,4,7504,5,500.0
Smartwatch,Apple,3,3.9,Moderate,4.4,3,47311,10,500.0
Smartphone,Apple,1,3.5,Moderate,3.6,1,88389,3,5892.6
Washing Machine,Samsung,2,13.6,Moderate,13.9,1,55825,10,6265.25
Washing Machine,Bosch,1,13.4,Moderate,13.5,4,55132,8,19092.01
Refrigerator,Whirlpool,5,13.9,Heavy,14.6,1,77435,3,24609.48
Refrigerator,Whirlpool,5,10.8,Moderate,11.700000000000001,2,53580,1,26950.28
Refrigerator,Samsung,5,10.2,Light,11.2,4,48440,5,22792.75
Tablet,Lenovo,4,5.5,Heavy,6.0,4,58064,2,32902.93
Laptop,Asus,4,6.9,Heavy,7.4,5,88146,5,28587.89
Washing Machine,IFB,1,11.2,Light,11.399999999999999,1,16761,6,3175.77
TV,Sony,4,12.9,Moderate,13.600000000000001,3,140724,9,33318.48
Smartwatch,Boat,5,3.4,Moderate,4.300000000000001,5,39359,10,500.0
Smartphone,Apple,4,4.2,Light,5.0,1,74860,10,500.0
Washing Machine,Samsung,5,8.9,Light,9.9,3,20576,5,7128.86
Washing Machine,Whirlpool,3,9.1,Light,9.7,2,37915,6,7954.33
Washing Machine,LG,1,12.9,Light,13.1,1,17239,3,5316.45
Smartwatch,Amazfit,5,4.1,Light,5.1,5,43522,4,9387.1
Refrigerator,Whirlpool,4,12.7,Heavy,13.2,2,73918,1,37574.98
Refrigerator,Bosch,4,11.0,Light,11.8,1,36509,4,9653.23
Smartwatch,Noise,3,4.4,Moderate,4.9,5,24707,4,4538.02
Laptop,Apple,4,5.9,Moderate,6.6000000000000005,2,52904,3,15871.2
Washing Machine,Whirlpool,4,8.0,Heavy,8.5,1,21946,5,3614.64
Smartphone,Vivo,2,3.1,Heavy,3.2,4,57540,3,3056.81
Laptop,Acer,4,6.1,Heavy,6.6,4,43294,8,500.0
Smartphone,Vivo,5,3.3,Heavy,4.0,2,10627,9,500.0
Refrigerator,LG,1,12.6,Heavy,12.499999999999998,2,35062,4,13113.19
Smartwatch,Noise,2,3.7,Heavy,3.8000000000000007,3,33593,2,11138.73
Refrigerator,Godrej,5,13.4,Heavy,14.1,1,79537,9,11507.48
Smartphone,OnePlus,2,2.6,Moderate,2.9,5,86822,2,26944.76
Tablet,Apple,5,4.4,Light,5.4,2,74308,3,18164.18
Washing Machine,Bosch,2,13.2,Heavy,13.299999999999999,1,58744,7,11130.44
Tablet,Samsung,5,6.0,Moderate,6.9,4,26911,3,12928.98
Smartwatch,Boat,1,4.8,Light,5.0,3,27717,4,3880.38
Washing Machine,Bosch,4,14.1,Light,14.9,3,34855,3,19486.05
Smartphone,Vivo,5,3.4,Moderate,4.300000000000001,5,77881,1,59769.14
TV,LG,5,10.8,Moderate,11.700000000000001,5,61705,5,35335.34
Smartwatch,Boat,2,3.9,Light,4.3,1,42559,7,500.0
Washing Machine,LG,3,12.3,Moderate,12.8,1,33110,10,2897.12
Washing Machine,Samsung,5,8.7,Light,9.7,4,55355,2,37350.36
Laptop,HP,1,3.7,Moderate,3.8000000000000003,5,123904,2,58691.37
Washing Machine,IFB,5,11.6,Heavy,12.299999999999999,1,51063,2,17104.03
Smartphone,OnePlus,1,4.9,Heavy,4.800000000000001,5,52281,5,500.0
TV,Samsung,5,13.8,Heavy,14.5,1,131022,1,48794.4
Laptop,Dell,4,4.9,Moderate,5.6000000000000005,2,53866,5,3174.25
TV,TCL,1,10.3,Moderate,10.4,1,30246,7,3955.25
Tablet,Huawei,2,6.8,Heavy,6.9,4,66618,4,23799.04
Smartphone,Apple,5,4.2,Heavy,4.9,2,79856,4,8067.09
TV,OnePlus,1,8.2,Moderate,8.299999999999999,2,136409,6,20790.05
Laptop,Apple,5,3.8,Light,4.8,3,78364,4,9142.47
Tablet,Lenovo,3,5.3,Light,5.9,3,15148,9,500.0
Smartwatch,Samsung,1,3.6,Light,3.8000000000000003,3,18444,7,500.0
TV,Sony,2,11.1,Heavy,11.2,4,148324,7,47278.28
TV,Sony,3,12.4,Heavy,12.7,2,181630,6,52701.3
TV,TCL,5,9.2,Heavy,9.899999999999999,1,134182,8,10300.84
TV,Samsung,4,14.7,Moderate,15.4,3,176819,3,99661.62
TV,Samsung,1,13.9,Light,14.1,4,147173,6,71864.26
Refrigerator,LG,5,8.1,Heavy,8.799999999999999,1,56977,1,20200.94
TV,Samsung,2,12.2,Light,12.6,3,103523,9,20704.6
Smartphone,Realme,3,2.8,Light,3.4,1,33916,10,500.0
Laptop,HP,1,5.1,Light,5.3,1,98577,2,24551.25
TV,Sony,4,9.7,Moderate,10.4,4,168080,8,32969.54
Refrigerator,Samsung,3,11.8,Moderate,12.3,3,24063,5,9996.9
Tablet,Samsung,3,5.6,Heavy,5.8999999999999995,3,24254,1,14100.21
Tablet,Lenovo,5,7.0,Heavy,7.7,3,13791,1,8399.97
Laptop,HP,5,4.4,Heavy,5.1000000000000005,4,38186,1,26093.77
Refrigerator,LG,1,13.6,Moderate,13.7,2,22882,1,11666.48
Laptop,Dell,5,3.8,Moderate,4.7,3,67902,4,7079.14
Laptop,Dell,4,3.9,Heavy,4.4,3,95756,4,6093.56
Washing Machine,Bosch,1,13.4,Light,13.6,5,42571,3,33180.34
Refrigerator,Bosch,4,14.9,Light,15.700000000000001,4,32524,6,17080.28
Laptop,Asus,1,5.5,Moderate,5.6000000000000005,5,47801,2,30729.21
TV,Samsung,4,10.7,Moderate,11.4,1,79957,4,20760.76
Laptop,Dell,2,4.9,Moderate,5.200000000000001,5,105732,9,500.0
Tablet,Samsung,5,6.8,Light,7.8,5,43954,3,27048.62
Laptop,Lenovo,3,4.3,Moderate,4.800000000000001,1,121325,2,28309.17
TV,Sony,1,9.5,Heavy,9.399999999999999,5,130014,8,19363.79
Smartphone,Vivo,5,4.2,Heavy,4.9,3,89144,3,24196.23
TV,Sony,5,9.5,Heavy,10.2,3,158775,3,78453.53
Smartwatch,Samsung,1,3.2,Moderate,3.3000000000000003,3,31041,6,500.0
Smartphone,Vivo,2,2.1,Heavy,2.2,3,102883,7,500.0
Smartwatch,Apple,5,4.8,Heavy,5.5,5,27350,3,12431.82
Smartwatch,Amazfit,4,4.5,Heavy,5.0,1,40226,5,500.0
Tablet,Samsung,3,5.1,Heavy,5.3999999999999995,4,75899,7,500.0
Laptop,Apple,1,6.3,Light,6.5,1,86747,6,2669.14
Tablet,Apple,2,4.7,Light,5.1000000000000005,4,17708,4,3246.47
Tablet,Apple,5,4.6,Moderate,5.5,1,24175,8,500.0
Tablet,Samsung,3,4.6,Light,5.199999999999999,2,75521,3,17573.16
Tablet,Apple,5,5.2,Light,6.2,1,46022,2,12470.48
Refrigerator,Samsung,5,14.5,Moderate,15.4,3,42777,3,24110.67
Tablet,Huawei,4,4.4,Light,5.2,2,39794,1,17677.72
Laptop,Dell,3,5.9,Light,6.5,1,87328,8,500.0
Smartwatch,Boat,1,2.5,Heavy,2.4000000000000004,5,15924,8,500.0
Refrigerator,Whirlpool,2,14.1,Light,14.5,3,20119,9,5341.94
Smartphone,Vivo,3,3.4,Moderate,3.9,3,18257,8,500.0
Tablet,Lenovo,4,6.9,Light,7.7,3,35808,4,12044.51
TV,Sony,4,12.4,Heavy,12.9,4,17332,7,6737.98
Smartwatch,Samsung,4,2.9,Moderate,3.6,5,14099,5,500.0
Smartphone,Apple,5,4.7,Moderate,5.6000000000000005,3,107231,5,8042.33
Laptop,HP,4,6.9,Heavy,7.4,3,145337,5,32995.43
Washing Machine,LG,1,8.0,Light,8.2,2,15571,2,6475.26
Smartphone,Samsung,2,4.7,Light,5.1000000000000005,4,10123,3,3543.05
Smartphone,Realme,2,3.7,Moderate,4.000000000000001,5,67384,3,16846.0
TV,TCL,2,13.3,Light,13.700000000000001,5,176424,7,86280.35
Laptop,Asus,3,5.7,Moderate,6.200000000000001,5,89069,5,17239.16
Smartphone,OnePlus,3,4.4,Light,5.0,2,20592,1,9060.48
Smartphone,Vivo,1,2.7,Light,2.9000000000000004,3,8207,8,500.0
Refrigerator,Bosch,3,11.1,Light,11.7,2,67063,3,27427.05
Laptop,Dell,4,4.1,Heavy,4.6,1,95090,10,500.0
Smartwatch,Noise,1,3.1,Heavy,3.0000000000000004,5,16642,8,500.0
Smartwatch,Boat,4,2.7,Moderate,3.4,2,33421,9,500.0
Smartphone,Samsung,4,5.0,Light,5.8,4,33685,5,3949.28
Tablet,Samsung,4,4.7,Moderate,5.4,4,69220,6,500.0
Smartphone,Realme,4,3.0,Heavy,3.5,2,57600,1,22628.57
Tablet,Apple,5,6.4,Moderate,7.300000000000001,3,12890,10,500.0
Tablet,Lenovo,1,6.7,Heavy,6.6000000000000005,3,51837,9,500.0
TV,OnePlus,2,11.1,Moderate,11.4,5,61518,6,29140.11
Refrigerator,Bosch,5,10.7,Moderate,11.6,4,52254,2,36757.99
Tablet,Huawei,2,4.9,Heavy,5.000000000000001,1,64704,1,20705.28
Tablet,Samsung,5,6.3,Moderate,7.2,4,67744,9,500.0
Laptop,HP,2,4.9,Light,5.300000000000001,2,109980,8,500.0
Refrigerator,Whirlpool,3,11.4,Moderate,11.9,5,25531,6,12658.23
Washing Machine,IFB,1,8.6,Light,8.799999999999999,5,16617,3,10952.11
Smartwatch,Samsung,5,3.8,Heavy,4.5,2,45638,10,500.0
Refrigerator,LG,1,14.7,Light,14.899999999999999,5,64420,8,29832.08
Washing Machine,Whirlpool,4,14.0,Heavy,14.5,1,22415,7,4637.59
TV,OnePlus,3,11.0,Heavy,11.299999999999999,3,21550,3,11080.13
Smartphone,Vivo,2,4.4,Moderate,4.700000000000001,5,24679,10,500.0
Laptop,Apple,4,3.9,Heavy,4.4,2,133216,1,56616.8
Washing Machine,Whirlpool,1,10.7,Light,10.899999999999999,1,38193,7,5466.15
Tablet,Huawei,4,6.7,Light,7.5,5,59013,3,35407.8
Laptop,Lenovo,2,6.6,Moderate,6.9,1,143357,1,49032.25
Smartwatch,Apple,4,3.6,Light,4.4,1,47358,2,10332.65
Washing Machine,Samsung,4,8.1,Moderate,8.8,3,38729,9,500.0
Washing Machine,LG,4,8.5,Moderate,9.200000000000001,5,38165,1,34016.63
Smartphone,OnePlus,2,4.2,Heavy,4.300000000000001,5,85869,5,500.0
Smartwatch,Boat,4,4.9,Heavy,5.4,2,18563,2,6428.3
Laptop,Dell,5,5.4,Light,6.4,4,41707,4,13294.11
Refrigerator,Samsung,2,9.8,Moderate,10.100000000000001,2,70417,1,34894.76
Laptop,Dell,4,6.6,Moderate,7.3,4,64044,1,46980.22
Washing Machine,IFB,4,9.9,Light,10.700000000000001,5,24260,1,21992.71
Tablet,Lenovo,5,4.0,Heavy,4.7,2,71323,3,14188.72
Refrigerator,LG,2,12.7,Light,13.1,1,23130,10,2189.4
TV,Samsung,4,8.2,Heavy,8.7,4,30881,9,500.0
Laptop,Acer,1,6.3,Light,6.5,5,132624,2,91816.62
Refrigerator,LG,1,11.6,Light,11.799999999999999,5,52629,4,34788.66
TV,Sony,2,9.8,Light,10.200000000000001,3,20558,9,1693.01
TV,Samsung,3,13.7,Light,14.299999999999999,1,72339,3,22865.19
Smartwatch,Noise,4,4.1,Heavy,4.6,5,6518,4,850.17
TV,OnePlus,5,11.0,Heavy,11.7,2,45338,1,22804.63
Smartphone,Xiaomi,5,2.8,Heavy,3.5,4,78969,3,9589.09
Washing Machine,Bosch,3,15.0,Moderate,15.5,1,34504,2,12020.75
Tablet,Apple,1,3.9,Moderate,3.9999999999999996,2,75336,8,500.0
Smartphone,Vivo,1,3.3,Moderate,3.4,3,56289,3,4635.56
TV,LG,2,14.0,Moderate,14.3,4,25986,5,14364.99
Tablet,Samsung,5,6.0,Heavy,6.7,1,15174,2,4257.78
TV,Sony,3,14.4,Heavy,14.7,5,38772,6,22946.69
TV,LG,1,14.9,Light,15.1,2,37078,1,19042.38
TV,OnePlus,4,12.7,Light,13.5,4,172926,5,92547.43
Refrigerator,Samsung,2,11.5,Moderate,11.8,4,47231,6,19732.95
Laptop,Lenovo,5,5.0,Light,6.0,4,64910,2,36782.33
Smartwatch,Amazfit,2,3.5,Moderate,3.8,2,9853,2,2566.97
Refrigerator,Godrej,5,14.3,Heavy,15.0,1,72034,9,11525.44
Washing Machine,Samsung,2,10.7,Moderate,11.0,1,48462,5,10573.53
Smartphone,Samsung,4,3.3,Moderate,3.9999999999999996,3,77822,6,500.0
Refrigerator,Bosch,5,8.0,Heavy,8.7,4,59080,3,32901.45
Tablet,Apple,1,4.7,Moderate,4.800000000000001,1,62782,3,9417.3
TV,LG,1,11.6,Heavy,11.499999999999998,4,43367,2,30451.18
Refrigerator,Bosch,2,10.1,Light,10.5,2,31888,2,14197.75
Smartphone,Xiaomi,4,3.3,Heavy,3.8,5,51720,9,500.0
Smartphone,Xiaomi,2,3.4,Light,3.8,4,113535,3,20316.79
Tablet,Lenovo,3,4.4,Light,5.0,1,67328,3,10772.48
Tablet,Samsung,4,6.9,Light,7.7,4,78664,4,32129.65
TV,LG,2,9.8,Moderate,10.100000000000001,4,54223,8,9582.98
Smartphone,Realme,3,3.9,Heavy,4.2,4,96772,5,500.0
Smartwatch,Boat,5,2.7,Light,3.7,5,43969,1,32085.49
Smartphone,Samsung,4,4.5,Heavy,5.0,4,16699,7,500.0
Refrigerator,Bosch,2,8.9,Heavy,9.0,1,39143,6,5219.07
Tablet,Huawei,5,5.1,Light,6.1,3,18470,1,10809.49
TV,OnePlus,3,8.4,Heavy,8.7,4,86864,10,500.0
Tablet,Apple,3,6.1,Heavy,6.3999999999999995,1,21201,7,500.0
Laptop,Acer,3,3.6,Light,4.2,2,130014,10,500.0
Laptop,Lenovo,1,4.8,Heavy,4.7,2,147898,4,12115.05
Laptop,Asus,2,7.0,Heavy,7.1000000000000005,5,113817,7,1603.06
Smartwatch,Apple,1,3.1,Light,3.3000000000000003,5,23568,9,500.0
Smartwatch,Apple,2,4.6,Heavy,4.7,4,18925,9,500.0
Refrigerator,Bosch,3,9.9,Heavy,10.2,3,43766,7,9611.36
Washing Machine,Samsung,1,10.7,Moderate,10.799999999999999,1,46762,1,16972.87
Smartphone,Realme,4,3.2,Moderate,3.9,1,75642,6,500.0
TV,LG,4,12.9,Light,13.700000000000001,3,65571,6,25797.64
Smartphone,OnePlus,3,4.9,Light,5.5,3,16779,4,3203.26
Smartphone,Samsung,4,4.6,Heavy,5.1,2,81405,8,500.0
Smartphone,OnePlus,1,3.1,Heavy,3.0000000000000004,5,66871,6,500.0
Smartwatch,Samsung,4,2.7,Moderate,3.4,3,21823,7,500.0
Tablet,Apple,1,6.1,Moderate,6.2,5,63081,8,500.0
TV,Sony,3,8.1,Heavy,8.399999999999999,1,170443,10,500.0
Smartwatch,Amazfit,3,2.3,Moderate,2.8,3,5036,6,500.0
Smartwatch,Amazfit,5,2.5,Moderate,3.4,2,29123,9,500.0
TV,OnePlus,5,14.5,Heavy,15.2,1,172900,6,41860.0
TV,OnePlus,3,11.6,Heavy,11.899999999999999,1,161779,3,48397.75
Smartphone,Vivo,1,4.7,Heavy,4.6000000000000005,5,115174,6,500.0
Tablet,Lenovo,5,3.7,Heavy,4.4,1,65411,8,500.0
Laptop,Lenovo,4,4.0,Moderate,4.7,3,123967,8,500.0
Smartphone,Vivo,5,3.3,Heavy,4.0,2,118505,8,500.0
TV,LG,5,11.4,Moderate,12.3,5,153472,8,53652.81
Refrigerator,Samsung,1,8.3,Heavy,8.2,2,77331,2,32158.38
Laptop,Lenovo,4,4.7,Heavy,5.2,4,115278,2,60299.26
Washing Machine,Whirlpool,4,8.5,Heavy,9.0,5,18762,8,2084.67
Smartphone,Realme,3,4.2,Light,4.800000000000001,5,112557,10,500.0
Smartphone,Samsung,1,4.8,Moderate,4.9,1,84557,9,500.0
Tablet,Samsung,1,3.8,Heavy,3.7,1,17456,5,500.0
Smartphone,Apple,4,4.5,Heavy,5.0,5,98532,3,39412.8
Tablet,Apple,2,6.3,Heavy,6.4,3,49719,3,18489.25
Laptop,Lenovo,1,6.7,Heavy,6.6000000000000005,2,109730,1,51207.33
Smartwatch,Amazfit,3,4.4,Heavy,4.7,5,31402,5,500.0
Washing Machine,LG,2,14.8,Light,15.200000000000001,3,20883,7,7886.08
Laptop,Lenovo,1,3.8,Light,4.0,5,60602,10,500.0
TV,LG,1,10.8,Heavy,10.7,5,77786,4,48707.12
Refrigerator,Samsung,3,8.1,Light,8.7,3,59147,2,31884.99
Tablet,Lenovo,2,4.6,Moderate,4.9,4,21850,10,500.0
Smartphone,Apple,2,4.6,Light,5.0,5,85158,8,500.0
Smartphone,Apple,3,4.8,Moderate,5.300000000000001,1,118179,2,29433.26
Tablet,Lenovo,1,4.3,Light,4.5,2,65884,8,500.0
Tablet,Lenovo,5,4.5,Light,5.5,5,36417,3,16553.18
TV,Sony,5,14.1,Heavy,14.799999999999999,1,174754,6,41563.11
Tablet,Lenovo,3,5.2,Light,5.800000000000001,2,70902,1,32272.63
Laptop,Apple,2,5.3,Moderate,5.6000000000000005,3,39166,1,22520.45
TV,OnePlus,5,10.5,Heavy,11.2,4,28979,1,22432.85
Washing Machine,IFB,4,14.6,Light,15.4,5,55904,8,26862.96
TV,TCL,1,9.6,Moderate,9.7,4,107240,6,34770.08
Tablet,Lenovo,2,6.9,Heavy,7.000000000000001,5,68881,7,500.0
Smartwatch,Boat,3,4.6,Light,5.199999999999999,4,27361,10,500.0
Refrigerator,Bosch,4,11.9,Heavy,12.4,4,25827,9,6019.36
Laptop,HP,3,6.4,Light,7.0,2,119887,4,28259.08
Washing Machine,Bosch,4,8.2,Moderate,8.9,5,22024,4,12125.57
Smartwatch,Amazfit,2,3.6,Moderate,3.9,4,11351,1,7174.41
